"id","gene"
"bna00510","BnaC02g47730D"
"bna01100","BnaC02g47730D"
"bna04141","BnaC02g47730D"
"bna04075","BnaA09g52740D"
"bna01230","BnaC01g40620D"
"bna01100","BnaC01g40620D"
"bna00270","BnaC01g40620D"
"bna01200","BnaC01g40390D"
"bna00250","BnaC01g40390D"
"bna00220","BnaC01g40390D"
"bna00910","BnaC01g40390D"
"bna01100","BnaC01g40390D"
"bna03008","BnaC01g40380D"
"bna01100","BnaC01g40580D"
"bna00940","BnaC01g40580D"
"bna01110","BnaC01g40580D"
"bna00062","BnaC09g50630D"
"bna01100","BnaC09g50630D"
"bna01110","BnaC09g50630D"
"bna04626","BnaC09g50630D"
"bna00920","BnaC09g50680D"
"bna01100","BnaC09g50680D"
"bna00073","BnaC09g50720D"
"bna01240","BnaC09g50710D"
"bna00780","BnaC09g50710D"
"bna01100","BnaC09g50710D"
"bna00660","BnaA08g05070D"
"bna01110","BnaA08g05070D"
"bna01100","BnaA08g05070D"
"bna00966","BnaA08g05070D"
"bna01210","BnaA08g05070D"
"bna00290","BnaA08g05070D"
"bna01230","BnaA08g05070D"
"bna03018","BnaAnng28130D"
"bna03440","BnaCnng55870D"
"bna01250","BnaC08g02460D"
"bna00520","BnaC08g02460D"
"bna01100","BnaC08g02460D"
"bna01110","BnaCnng52900D"
"bna04626","BnaCnng52900D"
"bna01100","BnaCnng52900D"
"bna00062","BnaCnng52900D"
"bna00520","BnaCnng34200D"
"bna01100","BnaCnng34200D"
"bna04626","BnaCnng34240D"
"bna01100","BnaCnng34250D"
"bna01230","BnaCnng34250D"
"bna01210","BnaCnng34250D"
"bna01110","BnaCnng34250D"
"bna00220","BnaCnng34250D"
"bna03010","BnaA06g29060D"
"bna03010","BnaC09g02910D"
"bna03010","BnaC01g39840D"
"bna03010","BnaC07g27610D"
"bna03010","BnaA09g51640D"
"bna03010","BnaAnng10730D"
"bna03010","BnaC05g46950D"
"bna03010","BnaA01g33350D"
"bna01110","BnaA07g09080D"
"bna00620","BnaA07g09080D"
"bna00010","BnaA07g09080D"
"bna01100","BnaA07g09080D"
"bna00020","BnaA07g09080D"
"bna01200","BnaA07g09080D"
"bna03010","BnaA01g33400D"
"bna00250","BnaC03g49300D"
"bna01100","BnaC03g49300D"
"bna01230","BnaC03g49300D"
"bna01110","BnaC03g49300D"
"bna01100","BnaCnng03720D"
"bna01240","BnaCnng03720D"
"bna00770","BnaCnng03720D"
"bna01100","BnaCnng40430D"
"bna00510","BnaCnng40430D"
"bna01100","BnaCnng40430D"
"bna00510","BnaCnng40430D"
"bna03018","BnaCnng03560D"
"bna01100","BnaCnng03720D"
"bna01240","BnaCnng03720D"
"bna00770","BnaCnng03720D"
"bna00591","BnaC01g31590D"
"bna00250","BnaA07g03650D"
"bna01110","BnaA07g03650D"
"bna00230","BnaA07g03650D"
"bna01100","BnaA07g03650D"
"bna01100","BnaA07g03590D"
"bna01110","BnaA07g03590D"
"bna04626","BnaA07g03590D"
"bna00062","BnaA07g03590D"
"bna04120","BnaA06g14260D"
"bna04141","BnaA06g14260D"
"bna01100","BnaA06g38550D"
"bna00195","BnaA06g38550D"
"bna03008","BnaA03g06930D"
"bna00190","BnaA06g14330D"
"bna04145","BnaA06g14330D"
"bna01100","BnaA06g14330D"
"bna01100","BnaA06g14340D"
"bna00330","BnaA06g14340D"
"bna03018","BnaA03g06960D"
"bna00600","BnaC03g64130D"
"bna01100","BnaC03g64130D"
"bna04144","BnaC03g64120D"
"bna04075","BnaA09g15480D"
"bna03010","BnaA10g26290D"
"bna03010","BnaC03g01450D"
"bna03010","BnaA03g01080D"
"bna03060","BnaCnng10600D"
"bna03008","BnaC09g47740D"
"bna04141","BnaA03g15760D"
"bna04141","BnaC04g54050D"
"bna04141","BnaCnng37980D"
"bna04141","BnaA05g09570D"
"bna04145","BnaA03g15760D"
"bna04145","BnaC04g54050D"
"bna04145","BnaCnng37980D"
"bna04145","BnaA05g09570D"
"bna03060","BnaA03g15760D"
"bna03060","BnaC04g54050D"
"bna03060","BnaCnng37980D"
"bna03060","BnaA05g09570D"
"bna03010","BnaA07g37750D"
"bna03010","BnaC06g14610D"
"bna03010","BnaCnng31050D"
"bna04626","BnaA02g22690D"
"bna04814","BnaA02g22660D"
"bna04145","BnaA02g22660D"
"bna04145","BnaA02g22660D"
"bna04814","BnaA02g22660D"
"bna01100","BnaC03g66850D"
"bna00970","BnaC03g66850D"
"bna03010","BnaA03g07380D"
"bna03010","BnaC03g09350D"
"bna03010","BnaA10g16200D"
"bna03010","BnaC09g39060D"
"bna01100","BnaC03g09360D"
"bna01100","BnaAnng08530D"
"bna01100","BnaA10g16190D"
"bna01100","BnaC02g08330D"
"bna01100","BnaA03g07390D"
"bna00190","BnaC03g09360D"
"bna00190","BnaAnng08530D"
"bna00190","BnaA10g16190D"
"bna00190","BnaC02g08330D"
"bna00190","BnaA03g07390D"
"bna01100","BnaA08g20820D"
"bna00190","BnaA08g20820D"
"bna01200","BnaA08g20540D"
"bna01100","BnaA08g20540D"
"bna01230","BnaA08g20540D"
"bna00220","BnaA08g20540D"
"bna00710","BnaA08g20540D"
"bna01110","BnaA08g20540D"
"bna00630","BnaA08g20540D"
"bna00250","BnaA08g20540D"
"bna01210","BnaA08g20540D"
"bna00260","BnaA08g20540D"
"bna01100","BnaA08g20770D"
"bna00562","BnaA08g20770D"
"bna00195","BnaA05g33860D"
"bna01100","BnaA05g33860D"
"bna04626","BnaC03g66040D"
"bna01110","BnaC03g66040D"
"bna01100","BnaC03g66040D"
"bna00062","BnaC03g66040D"
"bna00330","BnaC04g52950D"
"bna01100","BnaC04g52950D"
"bna00966","BnaC04g52970D"
"bna01210","BnaC04g52970D"
"bna01100","BnaC04g52970D"
"bna01110","BnaC04g52970D"
"bna00290","BnaC04g52970D"
"bna01100","BnaC04g52960D"
"bna01210","BnaC04g52960D"
"bna00660","BnaC04g52960D"
"bna01230","BnaC04g52960D"
"bna01110","BnaC04g52960D"
"bna00290","BnaC04g52960D"
"bna00940","BnaA10g07250D"
"bna01110","BnaA10g07250D"
"bna00380","BnaA10g07250D"
"bna01100","BnaA10g07250D"
"bna01110","BnaA10g07270D"
"bna00940","BnaA10g07270D"
"bna01100","BnaA10g07270D"
"bna00380","BnaA10g07270D"
"bna01110","BnaA10g07300D"
"bna00860","BnaA10g07300D"
"bna01100","BnaA10g07300D"
"bna01100","BnaA02g29680D"
"bna00040","BnaA02g29680D"
"bna00920","BnaA01g31570D"
"bna01100","BnaA01g31570D"
"bna00040","BnaA01g31480D"
"bna01100","BnaA01g31480D"
"bna00520","BnaA01g31470D"
"bna01100","BnaA01g31470D"
"bna04070","BnaA01g31580D"
"bna01100","BnaA01g31580D"
"bna00562","BnaA01g31580D"
"bna01110","BnaA09g46210D"
"bna00564","BnaA09g46210D"
"bna00440","BnaA09g46210D"
"bna01100","BnaA09g46210D"
"bna00565","BnaA09g46210D"
"bna03010","BnaCnng21840D"
"bna03010","BnaA07g05210D"
"bna04144","BnaAnng13010D"
"bna04120","BnaC08g17090D"
"bna04120","BnaAnng13030D"
"bna00480","BnaA09g45080D"
"bna01100","BnaA09g45080D"
"bna01200","BnaA09g45030D"
"bna00250","BnaA09g45030D"
"bna01230","BnaA09g45030D"
"bna00220","BnaA09g45030D"
"bna01100","BnaA09g45030D"
"bna00710","BnaA09g45030D"
"bna01210","BnaA09g45030D"
"bna04120","BnaA09g45050D"
"bna04141","BnaA09g45050D"
"bna01100","BnaC04g56100D"
"bna00052","BnaC04g56100D"
"bna01110","BnaC01g20010D"
"bna00860","BnaC01g20010D"
"bna00940","BnaA01g36520D"
"bna01100","BnaA01g36520D"
"bna01110","BnaA01g36520D"
"bna04626","BnaC03g54460D"
"bna04626","BnaC03g10500D"
"bna04626","BnaC09g36740D"
"bna04626","BnaA03g08250D"
"bna04626","BnaA02g05320D"
"bna04070","BnaC03g54460D"
"bna04070","BnaC03g10500D"
"bna04070","BnaC09g36740D"
"bna04070","BnaA03g08250D"
"bna04070","BnaA02g05320D"
"bna04016","BnaC03g54460D"
"bna04016","BnaC03g10500D"
"bna04016","BnaC09g36740D"
"bna04016","BnaA03g08250D"
"bna04016","BnaA02g05320D"
"bna04130","BnaC05g21920D"
"bna03040","BnaCnng52140D"
"bna04141","BnaC09g00760D"
"bna01200","BnaA09g54020D"
"bna01100","BnaA09g54020D"
"bna00710","BnaA09g54020D"
"bna04141","BnaA09g24550D"
"bna01100","BnaA09g24550D"
"bna00513","BnaA09g24550D"
"bna00510","BnaA09g24550D"
"bna00190","BnaC06g18600D"
"bna01100","BnaC06g18600D"
"bna03420","BnaC04g33140D"
"bna01100","BnaC04g33050D"
"bna00480","BnaC04g33050D"
"bna01100","BnaC03g75510D"
"bna00040","BnaC03g75510D"
"bna00196","BnaCnng15190D"
"bna00196","BnaA06g17350D"
"bna01100","BnaCnng15190D"
"bna01100","BnaA06g17350D"
"bna03010","BnaCnng21840D"
"bna03010","BnaA07g05210D"
"bna04130","BnaC05g40940D"
"bna04144","BnaA05g26830D"
"bna04144","BnaC05g40860D"
"bna03010","BnaC05g40730D"
"bna00240","BnaC08g09940D"
"bna01110","BnaC08g09940D"
"bna00230","BnaC08g09940D"
"bna01100","BnaC08g09940D"
"bna00760","BnaC08g09940D"
"bna01232","BnaC08g09940D"
"bna00908","BnaC07g48400D"
"bna01110","BnaC07g48400D"
"bna04626","BnaA06g40890D"
"bna01100","BnaA06g40880D"
"bna00220","BnaA06g40880D"
"bna01210","BnaA06g40880D"
"bna01110","BnaA06g40880D"
"bna01230","BnaA06g40880D"
"bna03010","BnaC07g12420D"
"bna03013","BnaCnng45030D"
"bna00940","BnaCnng29190D"
"bna01100","BnaCnng29190D"
"bna01110","BnaCnng29190D"
"bna01100","BnaC09g13240D"
"bna01212","BnaC09g13240D"
"bna00061","BnaC09g13240D"
"bna04626","BnaAnng15200D"
"bna03440","BnaAnng15290D"
"bna03030","BnaAnng15290D"
"bna03420","BnaAnng15290D"
"bna03430","BnaAnng15290D"
"bna04144","BnaC04g49910D"
"bna01100","BnaC04g49930D"
"bna00190","BnaC04g49930D"
"bna00190","BnaC04g49950D"
"bna01100","BnaC04g49950D"
"bna04130","BnaC08g41760D"
"bna04145","BnaC08g41760D"
"bna03018","BnaCnng31490D"
"bna04144","BnaAnng05760D"
"bna04144","BnaC07g18630D"
"bna01100","BnaA05g32320D"
"bna00190","BnaA05g32320D"
"bna03013","BnaA05g32250D"
"bna04144","BnaCnng06250D"
"bna04144","BnaA05g32370D"
"bna00190","BnaCnng06230D"
"bna01100","BnaCnng06230D"
"bna00250","BnaC05g35690D"
"bna00250","BnaA05g22420D"
"bna00220","BnaC05g35690D"
"bna00220","BnaA05g22420D"
"bna01230","BnaC05g35690D"
"bna01230","BnaA05g22420D"
"bna01100","BnaC05g35690D"
"bna01100","BnaA05g22420D"
"bna00910","BnaC05g35690D"
"bna00910","BnaA05g22420D"
"bna00630","BnaC05g35690D"
"bna00630","BnaA05g22420D"
"bna01100","BnaC04g24510D"
"bna00510","BnaC04g24510D"
"bna03010","BnaA09g44020D"
"bna03010","BnaA09g09960D"
"bna03010","BnaC09g10010D"
"bna03010","BnaC07g01480D"
"bna03010","BnaA09g44030D"
"bna03010","BnaC09g10020D"
"bna03010","BnaA09g09970D"
"bna01100","BnaA04g29610D"
"bna00480","BnaA04g29610D"
"bna03015","BnaA05g12640D"
"bna01100","BnaA05g12670D"
"bna01100","BnaA05g12660D"
"bna00960","BnaA05g12670D"
"bna00960","BnaA05g12660D"
"bna01110","BnaA05g12670D"
"bna01110","BnaA05g12660D"
"bna00960","BnaA05g12690D"
"bna01100","BnaA05g12690D"
"bna01110","BnaA05g12690D"
"bna00061","BnaCnng41490D"
"bna01100","BnaCnng41490D"
"bna03040","BnaC05g35230D"
"bna03008","BnaC01g13870D"
"bna03008","BnaC03g29670D"
"bna03008","BnaC09g23090D"
"bna03008","BnaA03g25240D"
"bna03008","BnaA01g12190D"
"bna03008","BnaA09g20820D"
"bna03008","BnaC02g26240D"
"bna03040","BnaC01g13870D"
"bna03040","BnaC03g29670D"
"bna03040","BnaC09g23090D"
"bna03040","BnaA03g25240D"
"bna03040","BnaA01g12190D"
"bna03040","BnaA09g20820D"
"bna03040","BnaC02g26240D"
"bna03010","BnaA09g09970D"
"bna03010","BnaC09g10020D"
"bna03010","BnaA09g52020D"
"bna03010","BnaC02g12070D"
"bna03010","BnaA10g10840D"
"bna03010","BnaC09g33240D"
"bna03010","BnaA03g10640D"
"bna03010","BnaC03g13330D"
"bna03010","BnaA02g08520D"
"bna04016","BnaCnng60010D"
"bna04075","BnaCnng60010D"
"bna04144","BnaA04g00470D"
"bna04144","BnaA04g26920D"
"bna04144","BnaC04g51470D"
"bna04144","BnaC04g00340D"
"bna04144","BnaA05g00730D"
"bna01110","BnaC03g62410D"
"bna01230","BnaC03g62410D"
"bna01200","BnaC03g62410D"
"bna00020","BnaC03g62410D"
"bna01100","BnaC03g62410D"
"bna01210","BnaC03g62410D"
"bna04146","BnaC02g09540D"
"bna00073","BnaC02g09540D"
"bna01100","BnaC02g09490D"
"bna01110","BnaC02g09490D"
"bna00940","BnaC02g09490D"
"bna03008","BnaA09g43720D"
"bna03008","BnaA09g56020D"
"bna04075","BnaC07g44670D"
"bna03008","BnaAnng18930D"
"bna01110","BnaC09g15440D"
"bna00860","BnaC09g15440D"
"bna01100","BnaC09g15440D"
"bna01240","BnaC09g15440D"
"bna03010","BnaC09g20460D"
"bna00970","BnaCnng18830D"
"bna00480","BnaC09g11240D"
"bna01100","BnaC09g11240D"
"bna04075","BnaC03g45470D"
"bna04626","BnaC03g45470D"
"bna04016","BnaC03g45470D"
"bna00071","BnaCnng35000D"
"bna01200","BnaCnng35000D"
"bna00410","BnaCnng35000D"
"bna01040","BnaCnng35000D"
"bna01110","BnaCnng35000D"
"bna04146","BnaCnng35000D"
"bna00640","BnaCnng35000D"
"bna01100","BnaCnng35000D"
"bna01212","BnaCnng35000D"
"bna00592","BnaCnng35000D"
"bna00940","BnaA03g11990D"
"bna00380","BnaA03g11990D"
"bna01110","BnaA03g11990D"
"bna01100","BnaA03g11990D"
"bna01240","BnaA03g11850D"
"bna00130","BnaA03g11850D"
"bna01110","BnaA03g11850D"
"bna01100","BnaA03g11850D"
"bna04146","BnaC09g17440D"
"bna00860","BnaAnng38540D"
"bna01110","BnaAnng38540D"
"bna03022","BnaA01g18010D"
"bna03420","BnaA01g18010D"
"bna00513","BnaAnng13410D"
"bna01100","BnaAnng13410D"
"bna00510","BnaAnng13410D"
"bna01100","BnaAnng13400D"
"bna00564","BnaAnng13400D"
"bna01110","BnaAnng13400D"
"bna01110","BnaA01g17940D"
"bna01100","BnaA01g17940D"
"bna00500","BnaA01g17940D"
"bna00513","BnaC03g10490D"
"bna00513","BnaCnng43870D"
"bna01100","BnaC03g10490D"
"bna01100","BnaCnng43870D"
"bna04141","BnaC03g10490D"
"bna04141","BnaCnng43870D"
"bna00510","BnaC03g10490D"
"bna00510","BnaCnng43870D"
"bna04144","BnaC03g14640D"
"bna00480","BnaA03g14140D"
"bna00480","BnaC03g17110D"
"bna01100","BnaA03g14140D"
"bna01100","BnaC03g17110D"
"bna03008","BnaC09g23090D"
"bna03008","BnaC01g13870D"
"bna03008","BnaC02g26240D"
"bna03008","BnaA01g12190D"
"bna03008","BnaA03g25240D"
"bna03008","BnaC03g29670D"
"bna03008","BnaA09g20820D"
"bna03040","BnaC09g23090D"
"bna03040","BnaC01g13870D"
"bna03040","BnaC02g26240D"
"bna03040","BnaA01g12190D"
"bna03040","BnaA03g25240D"
"bna03040","BnaC03g29670D"
"bna03040","BnaA09g20820D"
"bna00261","BnaA01g34990D"
"bna00260","BnaA01g34990D"
"bna00300","BnaA01g34990D"
"bna01100","BnaA01g34990D"
"bna00270","BnaA01g34990D"
"bna01230","BnaA01g34990D"
"bna01110","BnaA01g34990D"
"bna01100","BnaA01g34980D"
"bna00520","BnaA01g34980D"
"bna03018","BnaC09g33020D"
"bna00500","BnaA03g14420D"
"bna00500","BnaC03g17470D"
"bna00051","BnaA03g14420D"
"bna00051","BnaC03g17470D"
"bna01100","BnaA03g14420D"
"bna01100","BnaC03g17470D"
"bna01250","BnaA03g14420D"
"bna01250","BnaC03g17470D"
"bna00520","BnaA03g14420D"
"bna00520","BnaC03g17470D"
"bna01110","BnaA03g14420D"
"bna01110","BnaC03g17470D"
"bna04141","BnaA05g09570D"
"bna04141","BnaA03g15760D"
"bna04141","BnaCnng37980D"
"bna04141","BnaC04g54050D"
"bna03060","BnaA05g09570D"
"bna03060","BnaA03g15760D"
"bna03060","BnaCnng37980D"
"bna03060","BnaC04g54050D"
"bna04145","BnaA05g09570D"
"bna04145","BnaA03g15760D"
"bna04145","BnaCnng37980D"
"bna04145","BnaC04g54050D"
"bna01100","BnaA01g19390D"
"bna00561","BnaA01g19390D"
"bna01100","BnaA09g19570D"
"bna01110","BnaA09g19570D"
"bna00592","BnaA09g19570D"
"bna03022","BnaA03g19530D"
"bna03022","BnaC03g23420D"
"bna00908","BnaA03g19500D"
"bna01110","BnaA03g19500D"
"bna04070","BnaA09g36050D"
"bna04070","BnaCnng20380D"
"bna04070","BnaC03g23130D"
"bna04070","BnaC04g24860D"
"bna04070","BnaA07g16960D"
"bna04070","BnaA04g02760D"
"bna04070","BnaA03g19320D"
"bna04626","BnaA09g36050D"
"bna04626","BnaCnng20380D"
"bna04626","BnaC03g23130D"
"bna04626","BnaC04g24860D"
"bna04626","BnaA07g16960D"
"bna04626","BnaA04g02760D"
"bna04626","BnaA03g19320D"
"bna04016","BnaA09g36050D"
"bna04016","BnaCnng20380D"
"bna04016","BnaC03g23130D"
"bna04016","BnaC04g24860D"
"bna04016","BnaA07g16960D"
"bna04016","BnaA04g02760D"
"bna04016","BnaA03g19320D"
"bna00945","BnaA03g19280D"
"bna00941","BnaA03g19280D"
"bna01100","BnaA03g19280D"
"bna01110","BnaA03g19280D"
"bna00940","BnaA03g19280D"
"bna04016","BnaA03g19030D"
"bna04075","BnaA03g19030D"
"bna04075","BnaA03g18790D"
"bna01100","BnaA03g18760D"
"bna01110","BnaA03g18760D"
"bna00330","BnaA03g18760D"
"bna01230","BnaA03g18760D"
"bna03010","BnaA04g23010D"
"bna03010","BnaC03g22120D"
"bna03010","BnaC04g06100D"
"bna01232","BnaA03g18020D"
"bna01100","BnaA03g18020D"
"bna00240","BnaA03g18020D"
"bna04120","BnaC02g34760D"
"bna04120","BnaA06g34030D"
"bna04120","BnaA02g26550D"
"bna04120","BnaA09g19140D"
"bna04120","BnaC03g72450D"
"bna04120","BnaA03g21620D"
"bna03010","BnaC03g72450D"
"bna03010","BnaA03g21620D"
"bna03010","BnaC03g72450D"
"bna03010","BnaA03g21620D"
"bna04120","BnaC03g72450D"
"bna04120","BnaA03g21620D"
"bna04144","BnaA05g00730D"
"bna04144","BnaA04g00470D"
"bna04144","BnaC04g00340D"
"bna04144","BnaA04g26920D"
"bna04144","BnaC04g51470D"
"bna00480","BnaAnng37730D"
"bna01100","BnaAnng37730D"
"bna01110","BnaA03g46150D"
"bna01110","BnaA03g46160D"
"bna01240","BnaA03g46150D"
"bna01240","BnaA03g46160D"
"bna00130","BnaA03g46150D"
"bna00130","BnaA03g46160D"
"bna01100","BnaA03g46150D"
"bna01100","BnaA03g46160D"
"bna03010","BnaC01g04410D"
"bna03010","BnaA01g03150D"
"bna03010","BnaA03g50690D"
"bna04075","BnaCnng64910D"
"bna04626","BnaA03g26950D"
"bna04626","BnaC03g31910D"
"bna04016","BnaA03g26950D"
"bna04016","BnaC03g31910D"
"bna03010","BnaA09g52020D"
"bna00190","BnaC09g00070D"
"bna00190","BnaA03g26090D"
"bna00190","BnaA09g00960D"
"bna01100","BnaC09g00070D"
"bna01100","BnaA03g26090D"
"bna01100","BnaA09g00960D"
"bna04145","BnaC09g00070D"
"bna04145","BnaA03g26090D"
"bna04145","BnaA09g00960D"
"bna04626","BnaC03g30500D"
"bna04075","BnaC01g00010D"
"bna00195","BnaA03g25540D"
"bna00195","BnaC03g29960D"
"bna00190","BnaA03g25540D"
"bna00190","BnaC03g29960D"
"bna01100","BnaA03g25540D"
"bna01100","BnaC03g29960D"
"bna03008","BnaC03g29670D"
"bna03008","BnaC02g26240D"
"bna03008","BnaA09g20820D"
"bna03008","BnaC01g13870D"
"bna03008","BnaA03g25240D"
"bna03008","BnaC09g23090D"
"bna03008","BnaA01g12190D"
"bna03040","BnaC03g29670D"
"bna03040","BnaC02g26240D"
"bna03040","BnaA09g20820D"
"bna03040","BnaC01g13870D"
"bna03040","BnaA03g25240D"
"bna03040","BnaC09g23090D"
"bna03040","BnaA01g12190D"
"bna03010","BnaA03g57330D"
"bna03010","BnaC03g33700D"
"bna03010","BnaA03g28560D"
"bna03010","BnaC05g02580D"
"bna01100","BnaA08g02140D"
"bna01110","BnaA08g02140D"
"bna00100","BnaA08g02140D"
"bna01100","BnaA08g02220D"
"bna00860","BnaA08g02220D"
"bna01240","BnaA08g02220D"
"bna01110","BnaA08g02220D"
"bna04814","BnaA08g02320D"
"bna04814","BnaC03g68420D"
"bna04145","BnaA08g02320D"
"bna04145","BnaC03g68420D"
"bna00770","BnaC06g03270D"
"bna00290","BnaC06g03270D"
"bna01210","BnaC06g03270D"
"bna00966","BnaC06g03270D"
"bna01240","BnaC06g03270D"
"bna01100","BnaC06g03270D"
"bna01110","BnaC06g03270D"
"bna01230","BnaC06g03270D"
"bna00280","BnaC06g03270D"
"bna00270","BnaC06g03270D"
"bna01100","BnaC09g00030D"
"bna00190","BnaC09g00030D"
"bna04141","BnaC09g00020D"
"bna04120","BnaC09g00020D"
"bna03040","BnaCnng19170D"
"bna03050","BnaC09g37640D"
"bna00190","BnaAnng27390D"
"bna01100","BnaAnng27390D"
"bna00770","BnaAnng11060D"
"bna01100","BnaAnng11060D"
"bna01240","BnaAnng11060D"
"bna04075","BnaC04g54930D"
"bna00999","BnaA01g18530D"
"bna03420","BnaA05g16440D"
"bna03420","BnaA03g36610D"
"bna03420","BnaC03g42760D"
"bna03020","BnaA05g16440D"
"bna03020","BnaA03g36610D"
"bna03020","BnaC03g42760D"
"bna04145","BnaCnng57990D"
"bna01100","BnaCnng57990D"
"bna00190","BnaCnng57990D"
"bna01100","BnaC03g41970D"
"bna01100","BnaA03g36100D"
"bna00190","BnaC03g41970D"
"bna00190","BnaA03g36100D"
"bna01100","BnaC03g59670D"
"bna00195","BnaC03g59670D"
"bna04626","BnaA03g38630D"
"bna04016","BnaA03g38630D"
"bna04075","BnaA03g38630D"
"bna00970","BnaC03g44930D"
"bna00650","BnaC05g30410D"
"bna01100","BnaC05g30410D"
"bna00250","BnaC05g30410D"
"bna01100","BnaC09g26030D"
"bna00520","BnaC09g26030D"
"bna00052","BnaC09g26030D"
"bna01250","BnaC09g26030D"
"bna00240","BnaC02g42200D"
"bna01240","BnaC02g42200D"
"bna01100","BnaC02g42200D"
"bna04712","BnaC02g42220D"
"bna00073","BnaC07g49710D"
"bna01100","BnaC05g11410D"
"bna01110","BnaC05g11410D"
"bna00564","BnaC05g11410D"
"bna03013","BnaC05g11480D"
"bna03015","BnaC05g11480D"
"bna01100","BnaA04g05550D"
"bna01100","BnaA03g41740D"
"bna00190","BnaA04g05550D"
"bna00190","BnaA03g41740D"
"bna04626","BnaC07g32550D"
"bna00360","BnaC07g32410D"
"bna00350","BnaC07g32410D"
"bna01100","BnaC07g32410D"
"bna03008","BnaC07g32160D"
"bna03050","BnaC07g32150D"
"bna03010","BnaC08g11160D"
"bna03010","BnaA01g08920D"
"bna03010","BnaC07g35100D"
"bna03010","BnaA03g43610D"
"bna03010","BnaA09g18000D"
"bna03010","BnaA08g08550D"
"bna03010","BnaC01g40830D"
"bna03010","BnaA02g18970D"
"bna04144","BnaA03g58510D"
"bna01100","BnaC02g46810D"
"bna00196","BnaC02g46810D"
"bna01240","BnaC07g37950D"
"bna00270","BnaC07g37950D"
"bna01100","BnaC07g37950D"
"bna00480","BnaC07g37950D"
"bna00904","BnaC04g12350D"
"bna01100","BnaC04g12350D"
"bna01110","BnaC04g12350D"
"bna04016","BnaC04g12300D"
"bna01100","BnaC04g12290D"
"bna04016","BnaA03g46020D"
"bna04626","BnaA03g46020D"
"bna00860","BnaA08g30360D"
"bna01110","BnaA08g30360D"
"bna04136","BnaAnng27580D"
"bna00900","BnaCnng56890D"
"bna01110","BnaCnng56890D"
"bna01100","BnaC05g39980D"
"bna00053","BnaC05g39980D"
"bna01100","BnaC05g39970D"
"bna00053","BnaC05g39970D"
"bna00970","BnaC05g39850D"
"bna04120","BnaC05g39770D"
"bna04120","BnaA01g12560D"
"bna01100","BnaA01g12530D"
"bna01110","BnaA01g12530D"
"bna00941","BnaA01g12530D"
"bna03015","BnaA03g47500D"
"bna04626","BnaA03g48070D"
"bna00190","BnaA03g48260D"
"bna00190","BnaC07g40570D"
"bna01100","BnaA03g48260D"
"bna01100","BnaC07g40570D"
"bna04145","BnaA03g48260D"
"bna04145","BnaC07g40570D"
"bna00190","BnaA03g48980D"
"bna01100","BnaA03g48980D"
"bna04814","BnaA09g30020D"
"bna00630","BnaA09g31220D"
"bna00630","BnaC05g18600D"
"bna01100","BnaA09g31220D"
"bna01100","BnaC05g18600D"
"bna00250","BnaA09g31220D"
"bna00250","BnaC05g18600D"
"bna00710","BnaA09g31220D"
"bna00710","BnaC05g18600D"
"bna01110","BnaA09g31220D"
"bna01110","BnaC05g18600D"
"bna01200","BnaA09g31220D"
"bna01200","BnaC05g18600D"
"bna00260","BnaA09g31220D"
"bna00260","BnaC05g18600D"
"bna01210","BnaA09g31220D"
"bna01210","BnaC05g18600D"
"bna01230","BnaA09g31220D"
"bna01230","BnaC05g18600D"
"bna00220","BnaA09g31220D"
"bna00220","BnaC05g18600D"
"bna03040","BnaC07g42460D"
"bna03040","BnaA03g50010D"
"bna03010","BnaA07g37750D"
"bna03010","BnaCnng31050D"
"bna03010","BnaC06g14610D"
"bna03010","BnaC08g48140D"
"bna01110","BnaA03g50310D"
"bna01250","BnaA03g50310D"
"bna01100","BnaA03g50310D"
"bna01240","BnaA03g50310D"
"bna00051","BnaA03g50310D"
"bna00520","BnaA03g50310D"
"bna03060","BnaA03g50330D"
"bna00190","BnaC09g28890D"
"bna01100","BnaC09g28890D"
"bna00940","BnaA03g50850D"
"bna01110","BnaA03g50850D"
"bna01100","BnaA03g50850D"
"bna00941","BnaA03g50850D"
"bna00945","BnaA03g50850D"
"bna04146","BnaA03g50710D"
"bna03010","BnaA01g03150D"
"bna03010","BnaA03g50690D"
"bna03010","BnaC01g04410D"
"bna00562","BnaA03g50630D"
"bna04070","BnaA03g50630D"
"bna01100","BnaA03g50630D"
"bna01232","BnaCnng22540D"
"bna00240","BnaCnng22540D"
"bna01240","BnaCnng22540D"
"bna01100","BnaCnng22540D"
"bna04146","BnaCnng36970D"
"bna01200","BnaCnng36970D"
"bna00020","BnaCnng36970D"
"bna01210","BnaCnng36970D"
"bna01110","BnaCnng36970D"
"bna01230","BnaCnng36970D"
"bna01100","BnaCnng36970D"
"bna00480","BnaCnng36970D"
"bna00480","BnaC02g45560D"
"bna01100","BnaC02g45560D"
"bna04075","BnaA09g07160D"
"bna04144","BnaA09g07130D"
"bna03010","BnaA03g54430D"
"bna00230","BnaA03g54400D"
"bna00920","BnaA03g54400D"
"bna01100","BnaA03g54400D"
"bna01100","BnaA01g13280D"
"bna00270","BnaA01g13280D"
"bna03010","BnaA01g13300D"
"bna00061","BnaC01g15670D"
"bna01100","BnaC01g15670D"
"bna00071","BnaC01g15670D"
"bna01212","BnaC01g15670D"
"bna04146","BnaC01g15670D"
"bna00190","BnaCnng44750D"
"bna01100","BnaCnng44750D"
