Gen,Gen ID
BnaA03g03440D,GSBRNA2T00129818001
BnaA03g03680D,GSBRNA2T00129844001
BnaA03g04320D,GSBRNA2T00129922001
BnaA03g04330D,GSBRNA2T00129923001
BnaA03g04510D,GSBRNA2T00129943001
BnaA03g04970D,GSBRNA2T00129995001
BnaA03g05080D,GSBRNA2T00130008001
BnaA03g05200D,GSBRNA2T00130022001
BnaA03g05390D,GSBRNA2T00130041001
BnaA03g05450D,GSBRNA2T00130050001
BnaA03g05800D,GSBRNA2T00130092001
BnaA03g06330D,GSBRNA2T00130149001
BnaA03g06710D,GSBRNA2T00130197001
BnaA03g06740D,GSBRNA2T00130201001
BnaC01g08190D,GSBRNA2T00130288001
BnaC01g07470D,GSBRNA2T00130387001
BnaC01g05600D,GSBRNA2T00130624001
BnaC01g05190D,GSBRNA2T00130678001
BnaC01g05030D,GSBRNA2T00130696001
BnaC01g04460D,GSBRNA2T00130760001
BnaC01g04190D,GSBRNA2T00130790001
BnaC01g04160D,GSBRNA2T00130795001
BnaC01g02840D,GSBRNA2T00130959001
BnaC01g02810D,GSBRNA2T00130963001
BnaC01g02100D,GSBRNA2T00131050001
BnaC01g01920D,GSBRNA2T00131076001
BnaC01g01800D,GSBRNA2T00131092001
BnaC01g01530D,GSBRNA2T00131128001
BnaC01g01500D,GSBRNA2T00131132001
BnaC01g01490D,GSBRNA2T00131134001
BnaC01g01280D,GSBRNA2T00131161001
BnaC01g01190D,GSBRNA2T00131177001
BnaA01g08600D,GSBRNA2T00131256001
BnaA01g09090D,GSBRNA2T00131317001
BnaA01g09900D,GSBRNA2T00131415001
BnaA01g10480D,GSBRNA2T00131495001
BnaA01g10540D,GSBRNA2T00131507001
BnaA01g10750D,GSBRNA2T00131534001
BnaA01g10780D,GSBRNA2T00131539001
BnaA01g11010D,GSBRNA2T00131565001
BnaA01g11660D,GSBRNA2T00131642001
BnaA01g11800D,GSBRNA2T00131658001
BnaA01g11840D,GSBRNA2T00131663001
BnaA01g11870D,GSBRNA2T00131667001
BnaA01g12080D,GSBRNA2T00131693001
BnaC06g20690D,GSBRNA2T00131836001
BnaC06g19790D,GSBRNA2T00132002001
BnaC06g19340D,GSBRNA2T00132070001
BnaC06g18970D,GSBRNA2T00132122001
BnaC06g18910D,GSBRNA2T00132131001
BnaC06g18870D,GSBRNA2T00132137001
BnaC06g18790D,GSBRNA2T00132153001
BnaC03g19130D,GSBRNA2T00132340001
BnaC03g19540D,GSBRNA2T00132396001
BnaC03g20530D,GSBRNA2T00132529001
BnaC03g20900D,GSBRNA2T00132579001
BnaA05g03320D,GSBRNA2T00132664001
BnaA05g03130D,GSBRNA2T00132688001
BnaA05g03090D,GSBRNA2T00132695001
BnaA05g02270D,GSBRNA2T00132785001
BnaA05g01610D,GSBRNA2T00132863001
BnaA05g01200D,GSBRNA2T00132918001
BnaA05g01140D,GSBRNA2T00132925001
BnaA05g01130D,GSBRNA2T00132926001
BnaA05g00030D,GSBRNA2T00133067001
BnaC09g34700D,GSBRNA2T00133255001
BnaC09g34170D,GSBRNA2T00133349001
BnaC07g30840D,GSBRNA2T00133422001
BnaC07g30370D,GSBRNA2T00133473001
BnaC07g30260D,GSBRNA2T00133486001
BnaC07g29590D,GSBRNA2T00133579001
BnaC07g29140D,GSBRNA2T00133636001
BnaC07g29000D,GSBRNA2T00133653001
BnaC08g05420D,GSBRNA2T00133973001
BnaC03g00160D,GSBRNA2T00134135001
BnaC03g00480D,GSBRNA2T00134173001
BnaC03g00490D,GSBRNA2T00134174001
BnaC03g01130D,GSBRNA2T00134256001
BnaC03g01350D,GSBRNA2T00134279001
BnaC03g01470D,GSBRNA2T00134294001
BnaC03g01680D,GSBRNA2T00134322001
BnaC03g02030D,GSBRNA2T00134364001
BnaC03g02110D,GSBRNA2T00134373001
BnaC03g02320D,GSBRNA2T00134407001
BnaC03g03050D,GSBRNA2T00134488001
BnaC03g03070D,GSBRNA2T00134491001
BnaC03g03080D,GSBRNA2T00134492001
BnaC03g03090D,GSBRNA2T00134493001
BnaC03g03100D,GSBRNA2T00134494001
BnaC03g03110D,GSBRNA2T00134495001
BnaC03g04080D,GSBRNA2T00134606001
BnaC09g05990D,GSBRNA2T00134649001
BnaC09g06150D,GSBRNA2T00134667001
BnaC09g06270D,GSBRNA2T00134682001
BnaC09g06780D,GSBRNA2T00134772001
BnaC09g07160D,GSBRNA2T00134832001
BnaC09g07300D,GSBRNA2T00134850001
BnaC09g07390D,GSBRNA2T00134865001
BnaC09g07550D,GSBRNA2T00134893001
BnaC09g07640D,GSBRNA2T00134907001
BnaC09g07800D,GSBRNA2T00134930001
BnaC09g07990D,GSBRNA2T00134966001
BnaC09g08100D,GSBRNA2T00134981001
BnaC09g08140D,GSBRNA2T00134985001
BnaC09g08190D,GSBRNA2T00134990001
BnaC09g08480D,GSBRNA2T00135020001
BnaC09g08630D,GSBRNA2T00135037001
BnaC09g08690D,GSBRNA2T00135043001
BnaA10g17570D,GSBRNA2T00135376001
BnaA10g18080D,GSBRNA2T00135439001
BnaA10g18090D,GSBRNA2T00135440001
BnaA10g18700D,GSBRNA2T00135520001
BnaA10g18770D,GSBRNA2T00135529001
BnaA10g19050D,GSBRNA2T00135564001
BnaA10g19070D,GSBRNA2T00135566001
BnaA10g19360D,GSBRNA2T00135600001
BnaA10g19460D,GSBRNA2T00135611001
BnaA10g19500D,GSBRNA2T00135615001
BnaA10g20180D,GSBRNA2T00135696001
BnaA10g20810D,GSBRNA2T00135767001
BnaA10g22220D,GSBRNA2T00135939001
BnaA10g22460D,GSBRNA2T00135966001
BnaA10g22590D,GSBRNA2T00135983001
BnaA10g22800D,GSBRNA2T00136007001
BnaA10g22920D,GSBRNA2T00136021001
BnaA10g23330D,GSBRNA2T00136074001
BnaA10g23590D,GSBRNA2T00136104001
BnaA10g23880D,GSBRNA2T00136137001
BnaA10g23900D,GSBRNA2T00136139001
BnaA10g23910D,GSBRNA2T00136140001
BnaA10g24380D,GSBRNA2T00136195001
BnaA10g24500D,GSBRNA2T00136210001
BnaA10g24610D,GSBRNA2T00136221001
BnaA10g24620D,GSBRNA2T00136223001
BnaA10g25070D,GSBRNA2T00136273001
BnaA10g25580D,GSBRNA2T00136332001
BnaA10g25620D,GSBRNA2T00136337001
BnaA10g26060D,GSBRNA2T00136396001
BnaA10g26680D,GSBRNA2T00136472001
BnaC08g39510D,GSBRNA2T00136563001
BnaC08g39030D,GSBRNA2T00136623001
BnaC08g38730D,GSBRNA2T00136659001
BnaC08g38060D,GSBRNA2T00136737001
BnaC08g38050D,GSBRNA2T00136738001
BnaC08g38040D,GSBRNA2T00136739001
BnaC08g37440D,GSBRNA2T00136803001
BnaC08g35890D,GSBRNA2T00136992001
BnaC02g22330D,GSBRNA2T00137069001
BnaC02g22320D,GSBRNA2T00137071001
BnaC02g21680D,GSBRNA2T00137168001
BnaC02g21440D,GSBRNA2T00137200001
BnaC02g21230D,GSBRNA2T00137231001
BnaA03g35830D,GSBRNA2T00137340001
BnaA03g35260D,GSBRNA2T00137402001
BnaA03g35040D,GSBRNA2T00137432001
BnaA03g35030D,GSBRNA2T00137433001
BnaA03g34840D,GSBRNA2T00137455001
BnaA03g34340D,GSBRNA2T00137509001
BnaA03g33520D,GSBRNA2T00137608001
BnaA03g33510D,GSBRNA2T00137609001
BnaA03g33480D,GSBRNA2T00137613001
BnaA03g33380D,GSBRNA2T00137625001
BnaA03g33370D,GSBRNA2T00137626001
BnaA03g32810D,GSBRNA2T00137699001
BnaA03g32800D,GSBRNA2T00137700001
BnaC07g02660D,GSBRNA2T00137779001
BnaC07g01630D,GSBRNA2T00137969001
BnaC07g01430D,GSBRNA2T00137995001
BnaC01g12070D,GSBRNA2T00138075001
BnaC01g12240D,GSBRNA2T00138095001
BnaC01g12320D,GSBRNA2T00138105001
BnaC01g12330D,GSBRNA2T00138108001
BnaC01g12350D,GSBRNA2T00138113001
BnaC01g12360D,GSBRNA2T00138114001
BnaC01g12540D,GSBRNA2T00138138001
BnaC01g13210D,GSBRNA2T00138232001
BnaC01g13420D,GSBRNA2T00138265001
BnaC01g13470D,GSBRNA2T00138274001
BnaC01g13540D,GSBRNA2T00138282001
BnaC01g13770D,GSBRNA2T00138314001
BnaC01g14090D,GSBRNA2T00138365001
BnaC01g14170D,GSBRNA2T00138383001
BnaC01g14180D,GSBRNA2T00138384001
BnaA01g20280D,GSBRNA2T00138495001
BnaA01g20320D,GSBRNA2T00138503001
BnaA01g20660D,GSBRNA2T00138557001
BnaA01g20880D,GSBRNA2T00138590001
BnaA03g23330D,GSBRNA2T00138703001
BnaA03g22900D,GSBRNA2T00138763001
BnaA03g22780D,GSBRNA2T00138775001
BnaA03g22550D,GSBRNA2T00138801001
BnaA03g22350D,GSBRNA2T00138822001
BnaA03g20930D,GSBRNA2T00138986001
BnaA03g20590D,GSBRNA2T00139025001
BnaA03g20560D,GSBRNA2T00139028001
BnaA03g20420D,GSBRNA2T00139042001
BnaA03g19980D,GSBRNA2T00139102001
BnaC07g23400D,GSBRNA2T00139259001
BnaC07g23490D,GSBRNA2T00139271001
BnaC07g24070D,GSBRNA2T00139364001
BnaC07g24280D,GSBRNA2T00139393001
BnaC07g24390D,GSBRNA2T00139405001
BnaC07g24400D,GSBRNA2T00139406001
BnaC07g24420D,GSBRNA2T00139408001
BnaC07g24430D,GSBRNA2T00139409001
BnaC08g19150D,GSBRNA2T00139452001
BnaC08g17520D,GSBRNA2T00139667001
BnaC08g17160D,GSBRNA2T00139707001
BnaC08g16510D,GSBRNA2T00139798001
BnaC08g16430D,GSBRNA2T00139808001
BnaC08g16080D,GSBRNA2T00139858001
BnaC08g07480D,GSBRNA2T00139966001
BnaC08g07610D,GSBRNA2T00140024001
BnaC03g04930D,GSBRNA2T00140215001
BnaC03g05050D,GSBRNA2T00140230001
BnaC03g05180D,GSBRNA2T00140245001
BnaC03g05780D,GSBRNA2T00140322001
BnaC03g05860D,GSBRNA2T00140331001
BnaC03g05870D,GSBRNA2T00140332001
BnaC03g06000D,GSBRNA2T00140346001
BnaC03g06050D,GSBRNA2T00140352001
BnaC03g06620D,GSBRNA2T00140419001
BnaC03g06750D,GSBRNA2T00140435001
BnaC03g06920D,GSBRNA2T00140452001
BnaC03g06980D,GSBRNA2T00140458001
BnaC03g08060D,GSBRNA2T00140590001
BnaC03g08130D,GSBRNA2T00140597001
BnaC03g08580D,GSBRNA2T00140654001
BnaC03g11890D,GSBRNA2T00141063001
BnaC04g10420D,GSBRNA2T00141366001
BnaC04g10500D,GSBRNA2T00141383001
BnaC04g10690D,GSBRNA2T00141411001
BnaC04g10740D,GSBRNA2T00141419001
BnaC03g50730D,GSBRNA2T00141633001
BnaC03g50430D,GSBRNA2T00141668001
BnaC03g49940D,GSBRNA2T00141732001
BnaA03g16270D,GSBRNA2T00141865001
BnaA03g16020D,GSBRNA2T00141899001
BnaA03g15880D,GSBRNA2T00141913001
BnaA03g15520D,GSBRNA2T00141958001
BnaA03g14580D,GSBRNA2T00142065001
BnaA03g14250D,GSBRNA2T00142105001
BnaA03g14010D,GSBRNA2T00142141001
BnaA03g13600D,GSBRNA2T00142191001
BnaA03g13590D,GSBRNA2T00142192001
BnaC05g20360D,GSBRNA2T00142452001
BnaC05g20270D,GSBRNA2T00142465001
BnaC05g19990D,GSBRNA2T00142501001
BnaC07g08090D,GSBRNA2T00142571001
BnaC07g08010D,GSBRNA2T00142587001
BnaC07g08000D,GSBRNA2T00142594001
BnaC07g07970D,GSBRNA2T00142601001
BnaC07g07940D,GSBRNA2T00142604001
BnaC07g07580D,GSBRNA2T00142715001
BnaC07g07550D,GSBRNA2T00142722001
BnaC07g07510D,GSBRNA2T00142728001
BnaC07g25120D,GSBRNA2T00142818001
BnaC07g25290D,GSBRNA2T00142847001
BnaC07g25950D,GSBRNA2T00142935001
BnaC07g26120D,GSBRNA2T00142964001
BnaC07g26480D,GSBRNA2T00143007001
BnaA02g03720D,GSBRNA2T00143133001
BnaA02g03340D,GSBRNA2T00143178001
BnaA02g02930D,GSBRNA2T00143231001
BnaA02g02640D,GSBRNA2T00143265001
BnaA02g02110D,GSBRNA2T00143326001
BnaA02g01630D,GSBRNA2T00143382001
BnaA02g01620D,GSBRNA2T00143383001
BnaA02g01040D,GSBRNA2T00143454001
BnaA02g00100D,GSBRNA2T00143566001
BnaC06g22910D,GSBRNA2T00143627001
BnaC06g22080D,GSBRNA2T00143759001
BnaC03g55280D,GSBRNA2T00143938001
BnaC03g55730D,GSBRNA2T00144021001
BnaC03g55740D,GSBRNA2T00144022001
BnaA06g30210D,GSBRNA2T00144422001
BnaA06g30520D,GSBRNA2T00144457001
BnaA06g30720D,GSBRNA2T00144480001
BnaA06g31460D,GSBRNA2T00144572001
BnaC07g05090D,GSBRNA2T00144813001
BnaC07g05250D,GSBRNA2T00144839001
BnaC08g02150D,GSBRNA2T00145085001
BnaC08g01770D,GSBRNA2T00145135001
BnaA09g21570D,GSBRNA2T00145490001
BnaA09g22480D,GSBRNA2T00145618001
BnaC09g04540D,GSBRNA2T00146049001
BnaC09g04610D,GSBRNA2T00146060001
BnaC09g04910D,GSBRNA2T00146102001
BnaC09g04920D,GSBRNA2T00146103001
BnaC09g05910D,GSBRNA2T00146233001
BnaA07g35930D,GSBRNA2T00146238001
BnaA07g35610D,GSBRNA2T00146277001
BnaA07g35490D,GSBRNA2T00146292001
BnaA07g34950D,GSBRNA2T00146348001
BnaA07g34930D,GSBRNA2T00146351001
BnaA07g34580D,GSBRNA2T00146392001
BnaA07g33690D,GSBRNA2T00146496001
BnaA07g33680D,GSBRNA2T00146497001
BnaA07g33560D,GSBRNA2T00146509001
BnaA07g33490D,GSBRNA2T00146516001
BnaA07g33310D,GSBRNA2T00146534001
BnaA07g33290D,GSBRNA2T00146536001
BnaA07g33040D,GSBRNA2T00146570001
BnaA07g32810D,GSBRNA2T00146597001
BnaA07g32400D,GSBRNA2T00146639001
BnaC02g31560D,GSBRNA2T00146915001
BnaC03g54410D,GSBRNA2T00147251001
BnaA06g26030D,GSBRNA2T00147417001
BnaA06g26040D,GSBRNA2T00147418001
BnaA06g26140D,GSBRNA2T00147430001
BnaA06g26720D,GSBRNA2T00147504001
BnaA06g27460D,GSBRNA2T00147603001
BnaA06g27940D,GSBRNA2T00147667001
BnaC06g37250D,GSBRNA2T00147777001
BnaC06g37290D,GSBRNA2T00147781001
BnaC06g37580D,GSBRNA2T00147820001
BnaC06g37840D,GSBRNA2T00147857001
BnaC06g37860D,GSBRNA2T00147859001
BnaC06g38150D,GSBRNA2T00147894001
BnaC06g38300D,GSBRNA2T00147913001
BnaC06g39860D,GSBRNA2T00148100001
BnaC06g39880D,GSBRNA2T00148102001
BnaC04g16810D,GSBRNA2T00148298001
BnaC04g17240D,GSBRNA2T00148380001
BnaA03g10100D,GSBRNA2T00148678001
BnaA03g10090D,GSBRNA2T00148679001
BnaA03g10070D,GSBRNA2T00148681001
BnaA03g09800D,GSBRNA2T00148712001
BnaA03g09760D,GSBRNA2T00148717001
BnaA03g09460D,GSBRNA2T00148751001
BnaA03g09440D,GSBRNA2T00148753001
BnaA03g09430D,GSBRNA2T00148754001
BnaA03g09410D,GSBRNA2T00148756001
BnaA03g08520D,GSBRNA2T00148861001
BnaA04g02390D,GSBRNA2T00149047001
BnaA04g01910D,GSBRNA2T00149107001
BnaA04g01890D,GSBRNA2T00149109001
BnaA04g00820D,GSBRNA2T00149240001
BnaA04g00630D,GSBRNA2T00149264001
BnaA04g00150D,GSBRNA2T00149327001
BnaA01g16530D,GSBRNA2T00149436001
BnaA01g16440D,GSBRNA2T00149450001
BnaA01g15150D,GSBRNA2T00149609001
BnaA01g14880D,GSBRNA2T00149645001
BnaA01g14830D,GSBRNA2T00149650001
BnaA01g14690D,GSBRNA2T00149672001
BnaA01g14680D,GSBRNA2T00149673001
BnaA01g14600D,GSBRNA2T00149682001
BnaC04g34810D,GSBRNA2T00149722001
BnaC04g35220D,GSBRNA2T00149778001
BnaC04g35330D,GSBRNA2T00149795001
BnaC03g46190D,GSBRNA2T00150111001
BnaC03g46440D,GSBRNA2T00150151001
BnaA10g02720D,GSBRNA2T00150262001
BnaA10g02560D,GSBRNA2T00150281001
BnaA10g02050D,GSBRNA2T00150352001
BnaA10g01900D,GSBRNA2T00150371001
BnaA10g01100D,GSBRNA2T00150466001
BnaA10g00730D,GSBRNA2T00150508001
BnaA10g00660D,GSBRNA2T00150515001
BnaA10g00440D,GSBRNA2T00150540001
BnaA10g00380D,GSBRNA2T00150546001
BnaA08g17570D,GSBRNA2T00150790001
BnaA08g16560D,GSBRNA2T00150913001
BnaA08g16480D,GSBRNA2T00150926001
BnaA08g15930D,GSBRNA2T00150991001
BnaA08g15920D,GSBRNA2T00150993001
BnaA08g15880D,GSBRNA2T00150998001
BnaA03g43590D,GSBRNA2T00151029001
BnaA03g43240D,GSBRNA2T00151069001
BnaA03g43000D,GSBRNA2T00151097001
BnaA03g42050D,GSBRNA2T00151210001
BnaA03g41900D,GSBRNA2T00151228001
BnaA03g41860D,GSBRNA2T00151232001
BnaA03g41250D,GSBRNA2T00151310001
BnaA03g23840D,GSBRNA2T00151377001
BnaA03g24110D,GSBRNA2T00151419001
BnaA03g24220D,GSBRNA2T00151434001
BnaA03g24240D,GSBRNA2T00151436001
BnaA03g24390D,GSBRNA2T00151453001
BnaA03g24410D,GSBRNA2T00151456001
BnaA03g24920D,GSBRNA2T00151521001
BnaA03g25580D,GSBRNA2T00151601001
BnaA03g25850D,GSBRNA2T00151637001
BnaC02g06080D,GSBRNA2T00151748001
BnaC02g05920D,GSBRNA2T00151767001
BnaC02g05280D,GSBRNA2T00151841001
BnaC02g05160D,GSBRNA2T00151857001
BnaC02g04300D,GSBRNA2T00151969001
BnaC02g03980D,GSBRNA2T00152011001
BnaC09g26820D,GSBRNA2T00152251001
BnaC04g07690D,GSBRNA2T00152686001
BnaC04g07220D,GSBRNA2T00152742001
BnaC04g06450D,GSBRNA2T00152871001
BnaC02g16120D,GSBRNA2T00152934001
BnaC02g16030D,GSBRNA2T00152948001
BnaC02g16000D,GSBRNA2T00152957001
BnaC02g15950D,GSBRNA2T00152962001
BnaC02g15850D,GSBRNA2T00152978001
BnaC02g15740D,GSBRNA2T00152994001
BnaC02g15510D,GSBRNA2T00153037001
BnaC08g06110D,GSBRNA2T00153171001
BnaC08g06430D,GSBRNA2T00153223001
BnaC03g32880D,GSBRNA2T00153638001
BnaC03g33050D,GSBRNA2T00153658001
BnaC03g33060D,GSBRNA2T00153659001
BnaC03g33610D,GSBRNA2T00153727001
BnaA05g22440D,GSBRNA2T00153863001
BnaA05g21940D,GSBRNA2T00153922001
BnaA05g21570D,GSBRNA2T00153968001
BnaA05g21130D,GSBRNA2T00154018001
BnaA05g21110D,GSBRNA2T00154020001
BnaA10g13920D,GSBRNA2T00154089001
BnaA10g14500D,GSBRNA2T00154173001
BnaA10g14530D,GSBRNA2T00154176001
BnaA10g15190D,GSBRNA2T00154252001
BnaA10g15320D,GSBRNA2T00154269001
BnaA10g16140D,GSBRNA2T00154369001
BnaC07g38970D,GSBRNA2T00154446001
BnaC07g39650D,GSBRNA2T00154521001
BnaC07g39770D,GSBRNA2T00154538001
BnaC07g40160D,GSBRNA2T00154580001
BnaC07g41420D,GSBRNA2T00154724001
BnaC07g41500D,GSBRNA2T00154734001
BnaA03g36620D,GSBRNA2T00154805001
BnaA03g37070D,GSBRNA2T00154869001
BnaA03g37090D,GSBRNA2T00154871001
BnaA03g37200D,GSBRNA2T00154884001
BnaA03g37390D,GSBRNA2T00154907001
BnaA03g38210D,GSBRNA2T00155010001
BnaA03g38220D,GSBRNA2T00155011001
BnaC04g47080D,GSBRNA2T00155123001
BnaC04g46630D,GSBRNA2T00155189001
BnaC04g45660D,GSBRNA2T00155307001
BnaC04g45630D,GSBRNA2T00155310001
BnaC04g45440D,GSBRNA2T00155336001
BnaC08g31440D,GSBRNA2T00155422001
BnaC08g31160D,GSBRNA2T00155456001
BnaC08g29380D,GSBRNA2T00155692001
BnaC08g29320D,GSBRNA2T00155699001
BnaC08g27800D,GSBRNA2T00155894001
BnaC08g27580D,GSBRNA2T00155924001
BnaC08g26890D,GSBRNA2T00156015001
BnaA06g04940D,GSBRNA2T00156230001
BnaA06g04380D,GSBRNA2T00156290001
BnaA06g04150D,GSBRNA2T00156316001
BnaA06g04090D,GSBRNA2T00156322001
BnaA06g04000D,GSBRNA2T00156335001
BnaA09g24180D,GSBRNA2T00156595001
BnaA09g24210D,GSBRNA2T00156599001
BnaC04g20740D,GSBRNA2T00156734001
BnaC04g20960D,GSBRNA2T00156763001
BnaC04g21080D,GSBRNA2T00156781001
BnaC07g36420D,GSBRNA2T00156890001
BnaC07g36430D,GSBRNA2T00156891001
BnaC07g37060D,GSBRNA2T00156974001
BnaC07g37460D,GSBRNA2T00157022001
BnaC07g37680D,GSBRNA2T00157051001
BnaC01g17990D,GSBRNA2T00157508001
BnaC01g17910D,GSBRNA2T00157525001
BnaC01g17540D,GSBRNA2T00157574001
BnaC01g17470D,GSBRNA2T00157582001
BnaC01g17250D,GSBRNA2T00157629001
BnaC01g17180D,GSBRNA2T00157639001
BnaC09g23020D,GSBRNA2T00157776001
BnaC09g22760D,GSBRNA2T00157821001
BnaC07g17890D,GSBRNA2T00158246001
BnaC07g17940D,GSBRNA2T00158254001
BnaC07g17970D,GSBRNA2T00158259001
BnaC03g43340D,GSBRNA2T00158384001
BnaC03g43300D,GSBRNA2T00158388001
